"ANO_EJE","MES_EJE","NIVEL_GOBIERNO_NOMBRE","NIVEL","NIVEL_NOMBRE","PLIEGO","PLIEGO_NOMBRE","DEPARTAMENTO_AP4","DEPARTAMENTO_AP4_NOMBRE","PIM","EJECUCIÓN"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2679","GOBIERNO REGIONAL JUNIN","12","JUNIN","3590821046","3559154379.02"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2680","GOBIERNO REGIONAL LA LIBERTAD","13","LA LIBERTAD","4126705807","3949524164.07"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2681","GOBIERNO REGIONAL LAMBAYEQUE","14","LAMBAYEQUE","2591838020","2452698722.45"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2682","GOBIERNO REGIONAL LORETO","16","LORETO","3762517397","3665986958.03"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2683","GOBIERNO REGIONAL MADRE DE DIOS","17","MADRE DE DIOS","648344834","611801403.26"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2684","GOBIERNO REGIONAL MOQUEGUA","18","MOQUEGUA","939140148","891056741.23"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2685","GOBIERNO REGIONAL PASCO","19","PASCO","1210231499","1149551678.99"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2686","GOBIERNO REGIONAL PIURA","20","PIURA","4288889939","4214100485.28"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2687","GOBIERNO REGIONAL PUNO","21","PUNO","3470774644","3371212351.8"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2688","GOBIERNO REGIONAL SAN MARTIN","22","SAN MARTIN","2653543663","2582337254.96"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2689","GOBIERNO REGIONAL TACNA","23","TACNA","1107423626","1054606173.47"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2690","GOBIERNO REGIONAL TUMBES","24","TUMBES","804121785","757186744.25"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2691","GOBIERNO REGIONAL UCAYALI","25","UCAYALI","1771338834","1700857516.7"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2692","GOBIERNO REGIONAL APURIMAC","03","APURIMAC","1818428050","1748621545.4"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2693","GOBIERNO REGIONAL LIMA","10","HUANUCO","26736","26735.75"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2693","GOBIERNO REGIONAL LIMA","15","LIMA","2442523226","2327367709.29"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2694","GOBIERNO REGIONAL DEL CALLAO","07","PROV CONSTIT DEL CALLAO","1760020296","1611824572.14"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2694","GOBIERNO REGIONAL DEL CALLAO","15","LIMA","10845101","9220884.17"
"2025","13","GOBIERNOS REGIONALES","0101020101","GOBIERNOS REGIONALES","2700","REGION LIMA METROPOLITANA","15","LIMA","177311794","164088304.82"
"2025","13","GOBIERNOS REGIONALES","0101020201","MANCOMUNIDADES REGIONALES","2907","MANCOMUNIDAD REGIONAL DE LOS ANDES","05","AYACUCHO","3330686","770405.1"
"2025","13","GOBIERNOS REGIONALES","0101020201","MANCOMUNIDADES REGIONALES","2907","MANCOMUNIDAD REGIONAL DE LOS ANDES","09","HUANCAVELICA","7182408","6159724.6"
"2025","13","GOBIERNOS REGIONALES","0101020201","MANCOMUNIDADES REGIONALES","2987","MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA","09","HUANCAVELICA","263410","191718"
"2025","13","GOBIERNOS REGIONALES","0101020301","ORGANISMOS PUBLICOS DESCENTRALIZADOS DEL GOBIERNO REGIONAL","1925","COMITE DE ADMINISTRACION DE LA ZONA FRANCA DE TACNA - ZOFRATACNA","23","TACNA","18866747","13907099.76"
"2025","13","GOBIERNOS REGIONALES","0101020301","ORGANISMOS PUBLICOS DESCENTRALIZADOS DEL GOBIERNO REGIONAL","2715","ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI","04","AREQUIPA","3281940","2632222.34"
"2025","13","GOBIERNOS REGIONALES","0101020301","ORGANISMOS PUBLICOS DESCENTRALIZADOS DEL GOBIERNO REGIONAL","2716","ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA","20","PIURA","10873028","5731895.91"
"2025","13","GOBIERNOS REGIONALES","0101020301","ORGANISMOS PUBLICOS DESCENTRALIZADOS DEL GOBIERNO REGIONAL","2717","ZONA ESPECIAL DE DESARROLLO ILO - ZED ILO","18","MOQUEGUA","4821520","3616662.09"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0067","MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS","01","AMAZONAS","94538780","71847052.32"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0068","MUNICIPALIDAD DISTRITAL DE ASUNCION","01","AMAZONAS","1862570","1629374.75"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0069","MUNICIPALIDAD DISTRITAL DE BALSAS","01","AMAZONAS","3704760","3680189.45"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0070","MUNICIPALIDAD DISTRITAL DE CHETO","01","AMAZONAS","6018262","5923870.11"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0071","MUNICIPALIDAD DISTRITAL DE CHILIQUIN","01","AMAZONAS","1912901","1682980.83"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0072","MUNICIPALIDAD DISTRITAL DE CHUQUIBAMBA","01","AMAZONAS","2144300","1573748.29"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0073","MUNICIPALIDAD DISTRITAL DE GRANADA","01","AMAZONAS","7683552","7553138.82"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0074","MUNICIPALIDAD DISTRITAL DE HUANCAS","01","AMAZONAS","5131635","4811472.28"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0075","MUNICIPALIDAD DISTRITAL DE JALCA GRANDE","01","AMAZONAS","12763013","11156729.17"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0076","MUNICIPALIDAD DISTRITAL DE LEIMEBAMBA","01","AMAZONAS","17028985","11183616.9"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0077","MUNICIPALIDAD DISTRITAL DE LEVANTO","01","AMAZONAS","2996409","2263621.05"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0078","MUNICIPALIDAD DISTRITAL DE MAGDALENA","01","AMAZONAS","3926605","3836875.76"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0079","MUNICIPALIDAD DISTRITAL DE MARISCAL CASTILLA","01","AMAZONAS","2056175","1886272.36"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0080","MUNICIPALIDAD DISTRITAL DE MOLINOPAMPA","01","AMAZONAS","5217182","4815357.98"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0081","MUNICIPALIDAD DISTRITAL DE MONTEVIDEO","01","AMAZONAS","2413559","2209152.52"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0082","MUNICIPALIDAD DISTRITAL DE OLLEROS","01","AMAZONAS","5669493","5081615.48"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0083","MUNICIPALIDAD DISTRITAL DE QUINJALCA","01","AMAZONAS","34728837","20184444.47"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0084","MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE DAGUAS","01","AMAZONAS","1583435","1130624.06"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0085","MUNICIPALIDAD DISTRITAL DE SAN ISIDRO DE MAYNO","01","AMAZONAS","6429335","4033387.13"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0086","MUNICIPALIDAD DISTRITAL DE SOLOCO","01","AMAZONAS","3277510","2505969.9"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0087","MUNICIPALIDAD DISTRITAL DE SONCHE","01","AMAZONAS","2195301","1781665.15"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0088","MUNICIPALIDAD PROVINCIAL DE BAGUA","01","AMAZONAS","44268045","36020409.98"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0089","MUNICIPALIDAD DISTRITAL DE LA PECA","01","AMAZONAS","14089719","12379348.88"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0090","MUNICIPALIDAD DISTRITAL DE ARAMANGO","01","AMAZONAS","17871617","9937033.26"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0091","MUNICIPALIDAD DISTRITAL DE COPALLIN","01","AMAZONAS","7502479","6214478.45"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0092","MUNICIPALIDAD DISTRITAL DE EL PARCO","01","AMAZONAS","5237410","5038860.08"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0093","MUNICIPALIDAD DISTRITAL DE IMAZA","01","AMAZONAS","23633585","18662980.58"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0094","MUNICIPALIDAD PROVINCIAL DE BONGARA - JUMBILLA","01","AMAZONAS","15102024","13900202.14"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0095","MUNICIPALIDAD DISTRITAL DE COROSHA","01","AMAZONAS","2299881","2045823.1"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0096","MUNICIPALIDAD DISTRITAL DE CUISPES","01","AMAZONAS","9016226","6140574.86"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0097","MUNICIPALIDAD DISTRITAL DE CHISQUILLA","01","AMAZONAS","1550620","1361503.47"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0098","MUNICIPALIDAD DISTRITAL DE CHURUJA","01","AMAZONAS","1902884","1803450.74"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0099","MUNICIPALIDAD DISTRITAL DE FLORIDA","01","AMAZONAS","23841457","20682289.93"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0100","MUNICIPALIDAD DISTRITAL DE RECTA","01","AMAZONAS","2423220","2109912.14"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0101","MUNICIPALIDAD DISTRITAL DE SAN CARLOS","01","AMAZONAS","2888167","2809473.72"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0102","MUNICIPALIDAD DISTRITAL DE SHIPASBAMBA","01","AMAZONAS","6991680","5511249.6"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0103","MUNICIPALIDAD DISTRITAL DE VALERA","01","AMAZONAS","8874368","7610056.01"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0104","MUNICIPALIDAD DISTRITAL DE YAMBRASBAMBA","01","AMAZONAS","19252448","9877926.37"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0105","MUNICIPALIDAD DISTRITAL DE JAZAN","01","AMAZONAS","16408506","10891876.43"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0106","MUNICIPALIDAD PROVINCIAL DE LUYA - LAMUD","01","AMAZONAS","29138436","20578731.61"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0107","MUNICIPALIDAD DISTRITAL DE CAMPORREDONDO","01","AMAZONAS","12572641","11831138.8"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0108","MUNICIPALIDAD DISTRITAL DE COCABAMBA","01","AMAZONAS","6141330","2659180.98"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0109","MUNICIPALIDAD DISTRITAL DE COLCAMAR","01","AMAZONAS","3719636","2718976.38"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0110","MUNICIPALIDAD DISTRITAL DE CONILA","01","AMAZONAS","6466838","5737782.31"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0111","MUNICIPALIDAD DISTRITAL DE INGUILPATA","01","AMAZONAS","1940337","1922518.97"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0112","MUNICIPALIDAD DISTRITAL DE LONGUITA","01","AMAZONAS","5348436","4650566.27"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0113","MUNICIPALIDAD DISTRITAL DE LONYA CHICO","01","AMAZONAS","2613346","2276723.79"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0114","MUNICIPALIDAD DISTRITAL DE LUYA","01","AMAZONAS","5314696","4939809.51"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0115","MUNICIPALIDAD DISTRITAL DE LUYA VIEJO","01","AMAZONAS","2332524","2201069.7"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0116","MUNICIPALIDAD DISTRITAL DE MARIA","01","AMAZONAS","1800797","1716412.66"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0117","MUNICIPALIDAD DISTRITAL DE OCALLI","01","AMAZONAS","3726475","3415017.29"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0118","MUNICIPALIDAD DISTRITAL DE OCUMAL","01","AMAZONAS","3537185","3254671.53"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0119","MUNICIPALIDAD DISTRITAL DE PIZUQUIA","01","AMAZONAS","5847320","4159489.29"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0120","MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE OLTO","01","AMAZONAS","1718379","1627465.15"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0121","MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE YESO","01","AMAZONAS","2072018","1843968.25"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0122","MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE PACLAS","01","AMAZONAS","2371456","2153399.6"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0123","MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LOPECANCHA","01","AMAZONAS","5192508","4635880.04"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0124","MUNICIPALIDAD DISTRITAL DE SANTA CATALINA","01","AMAZONAS","2943317","2874071.49"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0125","MUNICIPALIDAD DISTRITAL DE SANTO TOMAS","01","AMAZONAS","9426801","9034853.75"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0126","MUNICIPALIDAD DISTRITAL DE TINGO","01","AMAZONAS","6539398","6301041.34"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0127","MUNICIPALIDAD DISTRITAL DE TRITA","01","AMAZONAS","2780085","2653568.55"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0128","MUNICIPALIDAD DISTRITAL DE PROVIDENCIA","01","AMAZONAS","9012912","8489284.81"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0129","MUNICIPALIDAD PROVINCIAL DE RODRIGUEZ DE MENDOZA - SAN NICOLAS","01","AMAZONAS","40620019","32573834.91"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0130","MUNICIPALIDAD DISTRITAL DE COCHAMAL","01","AMAZONAS","4364168","3588287.83"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0131","MUNICIPALIDAD DISTRITAL DE CHIRIMOTO","01","AMAZONAS","4439347","4023634.69"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0132","MUNICIPALIDAD DISTRITAL DE HUAMBO","01","AMAZONAS","5255163","3467020.54"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0133","MUNICIPALIDAD DISTRITAL DE LIMABAMBA","01","AMAZONAS","8165438","7191841.95"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0134","MUNICIPALIDAD DISTRITAL DE LONGAR","01","AMAZONAS","9717246","8318101.68"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0135","MUNICIPALIDAD DISTRITAL DE MARISCAL BENAVIDES","01","AMAZONAS","4348682","3114457.05"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0136","MUNICIPALIDAD DISTRITAL DE MILPUC","01","AMAZONAS","4606665","3599017.12"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0137","MUNICIPALIDAD DISTRITAL DE OMIA","01","AMAZONAS","9841231","9384949.43"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0138","MUNICIPALIDAD DISTRITAL DE SANTA ROSA","01","AMAZONAS","2741327","2402152.5"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0139","MUNICIPALIDAD DISTRITAL DE TOTORA","01","AMAZONAS","2153989","1722596.47"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0140","MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE","01","AMAZONAS","5249607","4748147.24"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0141","MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA","01","AMAZONAS","51418152","45137369.91"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0142","MUNICIPALIDAD DISTRITAL DE EL CENEPA","01","AMAZONAS","14905633","13271113.65"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0143","MUNICIPALIDAD DISTRITAL DE RIO SANTIAGO","01","AMAZONAS","23663096","23321818.95"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0144","MUNICIPALIDAD PROVINCIA DE UTCUBAMBA - BAGUA GRANDE","01","AMAZONAS","45287373","41203078.07"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0145","MUNICIPALIDAD DISTRITAL DE CAJARURO","01","AMAZONAS","35584855","33700772.79"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0146","MUNICIPALIDAD DISTRITAL DE CUMBA","01","AMAZONAS","18522910","13231595.01"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0147","MUNICIPALIDAD DISTRITAL DE EL MILAGRO","01","AMAZONAS","12285988","10051367.46"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0148","MUNICIPALIDAD DISTRITAL DE JAMALCA","01","AMAZONAS","9317591","7582646.98"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0149","MUNICIPALIDAD DISTRITAL DE LONYA GRANDE","01","AMAZONAS","20498227","19856718.42"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0150","MUNICIPALIDAD DISTRITAL DE YAMON","01","AMAZONAS","13850640","11092443.22"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0151","MUNICIPALIDAD PROVINCIAL DE HUARAZ","02","ANCASH","146955113","123323289.36"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0152","MUNICIPALIDAD DISTRITAL DE COCHABAMBA","02","ANCASH","12934061","9405164.5"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0153","MUNICIPALIDAD DISTRITAL DE COLCABAMBA","02","ANCASH","1928051","1790197.8"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0154","MUNICIPALIDAD DISTRITAL DE HUANCHAY","02","ANCASH","6519196","3093861.59"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0155","MUNICIPALIDAD DISTRITAL DE JANGAS","02","ANCASH","15683018","11870843.79"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0156","MUNICIPALIDAD DISTRITAL DE LA LIBERTAD","02","ANCASH","2290536","1319128.22"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0157","MUNICIPALIDAD DISTRITAL DE OLLEROS","02","ANCASH","5943671","5309431.35"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0158","MUNICIPALIDAD DISTRITAL DE PAMPAS","02","ANCASH","6737889","5583060.12"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0159","MUNICIPALIDAD DISTRITAL DE PARIACOTO","02","ANCASH","7984879","5260031.61"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0160","MUNICIPALIDAD DISTRITAL DE PIRA","02","ANCASH","6413346","4398468.03"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0161","MUNICIPALIDAD DISTRITAL DE TARICA","02","ANCASH","10890434","5639337.31"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0162","MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA","02","ANCASH","119497011","82002869.1"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0163","MUNICIPALIDAD PROVINCIAL DE AIJA","02","ANCASH","10892011","7749166.83"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0164","MUNICIPALIDAD DISTRITAL DE CORIS","02","ANCASH","16593310","3349454.65"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0165","MUNICIPALIDAD DISTRITAL DE HUACLLAN","02","ANCASH","5071063","985810.32"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0166","MUNICIPALIDAD DISTRITAL DE LA MERCED","02","ANCASH","18802432","11229667.28"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0167","MUNICIPALIDAD DISTRITAL DE SUCCHA","02","ANCASH","5239434","1812347.7"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0168","MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN","02","ANCASH","22600752","19019162.99"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0169","MUNICIPALIDAD DISTRITAL DE ACSO","02","ANCASH","10833679","3262657.68"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0170","MUNICIPALIDAD DISTRITAL DE CHACCHO","02","ANCASH","2560257","2181450.31"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0171","MUNICIPALIDAD DISTRITAL DE CHINGAS","02","ANCASH","3005349","2309784.17"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0172","MUNICIPALIDAD DISTRITAL DE MIRGAS","02","ANCASH","15562451","7959508.74"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0173","MUNICIPALIDAD DISTRITAL DE SAN JUAN DE RONTOY","02","ANCASH","3402941","3070062.07"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0174","MUNICIPALIDAD PROVINCIAL DE BOLOGNESI - CHIQUIAN","02","ANCASH","22964862","16843540.23"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0175","MUNICIPALIDAD DISTRITAL DE ABELARDO PARDO LAZAMETA","02","ANCASH","2108990","1714098.04"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0176","MUNICIPALIDAD DISTRITAL DE ANTONIO RAYMONDI","02","ANCASH","5592318","4566641.54"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0177","MUNICIPALIDAD DISTRITAL DE AQUIA","02","ANCASH","4288178","2719259.54"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0178","MUNICIPALIDAD DISTRITAL DE CAJACAY","02","ANCASH","7668212","3921327.02"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0179","MUNICIPALIDAD DISTRITAL DE CANIS","02","ANCASH","1816973","1489313.34"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0180","MUNICIPALIDAD DISTRITAL DE COLQUIOC","02","ANCASH","5195625","2474523.78"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0181","MUNICIPALIDAD DISTRITAL DE HUASTA","02","ANCASH","3967068","2961694.28"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0182","MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN","02","ANCASH","4752004","2403386.61"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0183","MUNICIPALIDAD DISTRITAL DE MANGAS","02","ANCASH","12933059","2742217.05"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0184","MUNICIPALIDAD DISTRITAL DE PACLLON","02","ANCASH","2641675","1795760.76"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0185","MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA","02","ANCASH","4323676","3427841.23"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0186","MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CORPANQUI","02","ANCASH","2350803","1817987.95"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0187","MUNICIPALIDAD DISTRITAL DE TICLLOS","02","ANCASH","2639025","1961821.9"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0188","MUNICIPALIDAD DISTRITAL DE HUALLANCA","02","ANCASH","21010427","10148165.77"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0189","MUNICIPALIDAD PROVINCIAL DE CARHUAZ","02","ANCASH","70756131","26966747.23"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0190","MUNICIPALIDAD DISTRITAL DE ACOPAMPA","02","ANCASH","7102151","3529151.32"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0191","MUNICIPALIDAD DISTRITAL DE AMASHCA","02","ANCASH","8607393","3677723.18"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0192","MUNICIPALIDAD DISTRITAL DE ANTA","02","ANCASH","6742629","4313392.53"
"2025","13","GOBIERNOS LOCALES","0101030101","MUNICIPALIDADES","0193","MUNICIPALIDAD DISTRITAL DE ATAQUERO","02","ANCASH","2916300","2722858.58"
